52.351709,13.121436,standard,complete,1743769231
52.351709,13.132466,standard,complete,1743769232
52.351709,13.143497,standard,complete,1743769233
52.351709,13.154527,standard,complete,1743769235
52.351709,13.165557,standard,complete,1743769236
52.351709,13.176587,standard,complete,1743769237
52.351709,13.187617,standard,complete,1743769238
52.351709,13.198647,standard,complete,1743769239
52.351709,13.209677,standard,complete,1743769240
52.351709,13.220707,standard,complete,1743769241
52.351709,13.231737,standard,complete,1743769243
52.351709,13.242768,standard,complete,1743769244
52.351709,13.253798,standard,complete,1743769245
52.351709,13.264828,standard,complete,1743769246
52.351709,13.275858,standard,complete,1743769247
52.351709,13.286888,standard,complete,1743769248
52.351709,13.297918,standard,complete,1743769250
52.351709,13.308948,standard,complete,1743769251
52.351709,13.319978,standard,complete,1743769252
52.351709,13.331009,standard,complete,1743769253
52.351709,13.342039,standard,complete,1743769254
52.351709,13.353069,standard,complete,1743769255
52.351709,13.364099,standard,complete,1743769257
52.351709,13.375129,standard,complete,1743769258
52.351709,13.386159,standard,complete,1743769259
52.351709,13.397189,standard,complete,1743769260
52.351709,13.408219,standard,complete,1743769261
52.351709,13.419249,standard,complete,1743769262
52.351709,13.43028,standard,complete,1743769263
52.351709,13.44131,standard,complete,1743769265
52.351709,13.45234,standard,complete,1743769266
52.351709,13.46337,standard,complete,1743769267
52.351709,13.4744,standard,complete,1743769268
52.351709,13.48543,standard,complete,1743769269
52.351709,13.49646,standard,complete,1743769270
52.351709,13.50749,standard,complete,1743769272
52.351709,13.51852,standard,complete,1743769273
52.351709,13.529551,standard,complete,1743769274
52.351709,13.540581,standard,complete,1743769275
52.351709,13.551611,standard,complete,1743769276
52.351709,13.562641,standard,complete,1743769277
52.351709,13.573671,standard,complete,1743769278
52.351709,13.584701,standard,complete,1743769280
52.351709,13.595731,standard,complete,1743769281
52.351709,13.606761,standard,complete,1743769282
52.351709,13.617791,standard,complete,1743769283
52.351709,13.628822,standard,complete,1743769284
52.351709,13.639852,standard,complete,1743769285
52.351709,13.650882,standard,complete,1743769287
52.351709,13.661912,standard,complete,1743769288
52.351709,13.672942,standard,complete,1743769289
52.351709,13.683972,standard,complete,1743769290
52.351709,13.695002,standard,complete,1743769291
52.351709,13.706032,standard,complete,1743769292
52.351709,13.717062,standard,complete,1743769294
52.351709,13.728093,standard,complete,1743769295
52.351709,13.739123,standard,complete,1743769296
52.351709,13.750153,standard,complete,1743769297
52.358446,13.088346,standard,complete,1743769298
52.358446,13.099378,standard,complete,1743769299
52.358446,13.11041,standard,complete,1743769301
52.358446,13.121441,standard,complete,1743769302
52.358446,13.132473,standard,complete,1743769303
52.358446,13.143505,standard,complete,1743769304
52.358446,13.154537,standard,complete,1743769305
52.358446,13.165569,standard,complete,1743769306
52.358446,13.1766,standard,complete,1743769308
52.358446,13.187632,standard,complete,1743769309
52.358446,13.198664,standard,complete,1743769310
52.358446,13.209696,standard,complete,1743769311
52.358446,13.220728,standard,complete,1743769312
52.358446,13.231759,standard,complete,1743769313
52.358446,13.242791,standard,complete,1743769314
52.358446,13.253823,standard,complete,1743769316
52.358446,13.264855,standard,complete,1743769317
52.358446,13.275887,standard,complete,1743769318
52.358446,13.286918,standard,complete,1743769319
52.358446,13.29795,standard,complete,1743769320
52.358446,13.308982,standard,complete,1743769321
52.358446,13.320014,standard,complete,1743769323
52.358446,13.331045,standard,complete,1743769324
52.358446,13.342077,standard,complete,1743769325
52.358446,13.353109,standard,complete,1743769326
52.358446,13.364141,standard,complete,1743769327
52.358446,13.375173,standard,complete,1743769328
52.358446,13.386204,standard,complete,1743769330
52.358446,13.397236,standard,complete,1743769331
52.358446,13.408268,standard,complete,1743769332
52.358446,13.4193,standard,complete,1743769333
52.358446,13.430332,standard,complete,1743769334
52.358446,13.441363,standard,complete,1743769336
52.358446,13.452395,standard,complete,1743769337
52.358446,13.463427,standard,complete,1743769338
52.358446,13.474459,standard,complete,1743769339
52.358446,13.485491,standard,complete,1743769340
52.358446,13.496522,standard,complete,1743769341
52.358446,13.507554,standard,complete,1743769343
52.358446,13.518586,standard,complete,1743769344
52.358446,13.529618,standard,complete,1743769345
52.358446,13.54065,standard,complete,1743769346
52.358446,13.551681,standard,complete,1743769347
52.358446,13.562713,standard,complete,1743769348
52.358446,13.573745,standard,complete,1743769349
52.358446,13.584777,standard,complete,1743769351
52.358446,13.595809,standard,complete,1743769352
52.358446,13.60684,standard,complete,1743769353
52.358446,13.617872,standard,complete,1743769354
52.358446,13.628904,standard,complete,1743769355
52.358446,13.639936,standard,complete,1743769356
52.358446,13.650968,standard,complete,1743769358
52.358446,13.661999,standard,complete,1743769359
52.358446,13.673031,standard,complete,1743769360
52.358446,13.684063,standard,complete,1743769361
52.358446,13.695095,standard,complete,1743769362
52.358446,13.706127,standard,complete,1743769363
52.358446,13.717158,standard,complete,1743769364
52.358446,13.72819,standard,complete,1743769366
52.358446,13.739222,standard,complete,1743769367
52.358446,13.750254,standard,complete,1743769368
52.365183,13.088346,standard,complete,1743769369
52.365183,13.099379,standard,complete,1743769370
52.365183,13.110413,standard,complete,1743769371
52.365183,13.121446,standard,complete,1743769372
52.365183,13.13248,standard,complete,1743769374
52.365183,13.143513,standard,complete,1743769375
52.365183,13.154547,standard,complete,1743769376
52.365183,13.16558,standard,complete,1743769377
52.365183,13.176614,standard,complete,1743769378
52.365183,13.187647,standard,complete,1743769380
52.365183,13.198681,standard,complete,1743769381
52.365183,13.209714,standard,complete,1743769382
52.365183,13.220748,standard,complete,1743769383
52.365183,13.231781,standard,complete,1743769384
52.365183,13.242815,standard,complete,1743769385
52.365183,13.253848,standard,complete,1743769387
52.365183,13.264882,standard,complete,1743769388
52.365183,13.275915,standard,complete,1743769389
52.365183,13.286949,standard,complete,1743769390
52.365183,13.297982,standard,complete,1743769391
52.365183,13.309016,standard,complete,1743769392
52.365183,13.320049,standard,complete,1743769394
52.365183,13.331083,standard,complete,1743769395
52.365183,13.342116,standard,complete,1743769396
52.365183,13.353149,standard,complete,1743769397
52.365183,13.364183,standard,complete,1743769398
52.365183,13.375216,standard,complete,1743769399
52.365183,13.38625,standard,complete,1743769401
52.365183,13.397283,standard,complete,1743769402
52.365183,13.408317,standard,complete,1743769403
52.365183,13.41935,standard,complete,1743769404
52.365183,13.430384,standard,complete,1743769405
52.365183,13.441417,standard,complete,1743769406
52.365183,13.452451,standard,complete,1743769407
52.365183,13.463484,standard,complete,1743769409
52.365183,13.474518,standard,complete,1743769410
52.365183,13.485551,standard,complete,1743769411
52.365183,13.496585,standard,complete,1743769412
52.365183,13.507618,standard,complete,1743769413
52.365183,13.518652,standard,complete,1743769414
52.365183,13.529685,standard,complete,1743769416
52.365183,13.540719,standard,complete,1743769417
52.365183,13.551752,standard,complete,1743769418
52.365183,13.562786,standard,complete,1743769419
52.365183,13.573819,standard,complete,1743769420
52.365183,13.584852,standard,complete,1743769421
52.365183,13.595886,standard,complete,1743769423
52.365183,13.606919,standard,complete,1743769424
52.365183,13.617953,standard,complete,1743769425
52.365183,13.628986,standard,complete,1743769426
52.365183,13.64002,standard,complete,1743769427
52.365183,13.651053,standard,complete,1743769428
52.365183,13.662087,standard,complete,1743769429
52.365183,13.67312,standard,complete,1743769431
52.365183,13.684154,standard,complete,1743769432
52.365183,13.695187,standard,complete,1743769433
52.365183,13.706221,standard,complete,1743769434
52.365183,13.717254,standard,complete,1743769435
52.365183,13.728288,standard,complete,1743769436
52.365183,13.739321,standard,complete,1743769438
52.365183,13.750355,standard,complete,1743769439
52.371921,13.088346,standard,complete,1743769440
52.371921,13.099381,standard,complete,1743769441
52.371921,13.110416,standard,complete,1743769442
52.371921,13.121451,standard,complete,1743769443
52.371921,13.132487,standard,complete,1743769445
52.371921,13.143522,standard,complete,1743769446
52.371921,13.154557,standard,complete,1743769447
52.371921,13.165592,standard,complete,1743769448
52.371921,13.176627,standard,complete,1743769449
52.371921,13.187662,standard,complete,1743769451
52.371921,13.198698,standard,complete,1743769452
52.371921,13.209733,standard,complete,1743769453
52.371921,13.220768,standard,complete,1743769454
52.371921,13.231803,standard,complete,1743769455
52.371921,13.242838,standard,complete,1743769457
52.371921,13.253873,standard,complete,1743769458
52.371921,13.264909,standard,complete,1743769459
52.371921,13.275944,standard,complete,1743769460
52.371921,13.286979,standard,complete,1743769461
52.371921,13.298014,standard,complete,1743769462
52.371921,13.309049,standard,complete,1743769464
52.371921,13.320084,standard,complete,1743769465
52.371921,13.33112,standard,complete,1743769466
52.371921,13.342155,standard,complete,1743769467
52.371921,13.35319,standard,complete,1743769468
52.371921,13.364225,standard,complete,1743769469
52.371921,13.37526,standard,complete,1743769471
52.371921,13.386295,standard,complete,1743769472
52.371921,13.39733,standard,complete,1743769473
52.371921,13.408366,standard,complete,1743769474
52.371921,13.419401,standard,complete,1743769475
52.371921,13.430436,standard,complete,1743769476
52.371921,13.441471,standard,complete,1743769478
52.371921,13.452506,standard,complete,1743769479
52.371921,13.463541,standard,complete,1743769480
52.371921,13.474577,standard,complete,1743769481
52.371921,13.485612,standard,complete,1743769482
52.371921,13.496647,standard,complete,1743769483
52.371921,13.507682,standard,complete,1743769485
52.371921,13.518717,standard,complete,1743769486
52.371921,13.529752,standard,complete,1743769487
52.371921,13.540788,standard,complete,1743769488
52.371921,13.551823,standard,complete,1743769489
52.371921,13.562858,standard,complete,1743769490
52.371921,13.573893,standard,complete,1743769492
52.371921,13.584928,standard,complete,1743769493
52.371921,13.595963,standard,complete,1743769494
52.371921,13.606999,standard,complete,1743769495
52.371921,13.618034,standard,complete,1743769496
52.371921,13.629069,standard,complete,1743769498
52.371921,13.640104,standard,complete,1743769499
52.371921,13.651139,standard,complete,1743769500
52.371921,13.662174,standard,complete,1743769501
52.371921,13.67321,standard,complete,1743769502
52.371921,13.684245,standard,complete,1743769504
52.371921,13.69528,standard,complete,1743769505
52.371921,13.706315,standard,complete,1743769506
52.371921,13.71735,standard,complete,1743769507
52.371921,13.728385,standard,complete,1743769508
52.371921,13.73942,standard,complete,1743769509
52.371921,13.750456,standard,complete,1743769511
52.378658,13.088346,standard,complete,1743769512
52.378658,13.099383,standard,complete,1743769513
52.378658,13.11042,standard,complete,1743769514
52.378658,13.121457,standard,complete,1743769515
52.378658,13.132493,standard,complete,1743769517
52.378658,13.14353,standard,complete,1743769518
52.378658,13.154567,standard,complete,1743769519
52.378658,13.165604,standard,complete,1743769520
52.378658,13.176641,standard,complete,1743769521
52.378658,13.187678,standard,complete,1743769523
52.378658,13.198714,standard,complete,1743769524
52.378658,13.209751,standard,complete,1743769525
52.378658,13.220788,standard,complete,1743769526
52.378658,13.231825,standard,complete,1743769527
52.378658,13.242862,standard,complete,1743769529
52.378658,13.253899,standard,complete,1743769530
52.378658,13.264936,standard,complete,1743769531
52.378658,13.275972,standard,complete,1743769532
52.378658,13.287009,standard,complete,1743769533
52.378658,13.298046,standard,complete,1743769534
52.378658,13.309083,standard,complete,1743769536
52.378658,13.32012,standard,complete,1743769537
52.378658,13.331157,standard,complete,1743769538
52.378658,13.342193,standard,complete,1743769539
52.378658,13.35323,standard,complete,1743769540
52.378658,13.364267,standard,complete,1743769541
52.378658,13.375304,standard,complete,1743769543
52.378658,13.386341,standard,complete,1743769544
52.378658,13.397378,standard,complete,1743769545
52.378658,13.408414,standard,complete,1743769546
52.378658,13.419451,standard,complete,1743769547
52.378658,13.430488,standard,complete,1743769549
52.378658,13.441525,standard,complete,1743769550
52.378658,13.452562,standard,complete,1743769551
52.378658,13.463599,standard,complete,1743769552
52.378658,13.474636,standard,complete,1743769553
52.378658,13.485672,standard,complete,1743769554
52.378658,13.496709,standard,complete,1743769556
52.378658,13.507746,standard,complete,1743769557
52.378658,13.518783,standard,complete,1743769558
52.378658,13.52982,standard,complete,1743769559
52.378658,13.540857,standard,complete,1743769560
52.378658,13.551893,standard,complete,1743769561
52.378658,13.56293,standard,complete,1743769563
52.378658,13.573967,standard,complete,1743769564
52.378658,13.585004,standard,complete,1743769565
52.378658,13.596041,standard,complete,1743769566
52.378658,13.607078,standard,complete,1743769567
52.378658,13.618115,standard,complete,1743769568
52.378658,13.629151,standard,complete,1743769569
52.378658,13.640188,standard,complete,1743769571
52.378658,13.651225,standard,complete,1743769572
52.378658,13.662262,standard,complete,1743769573
52.378658,13.673299,standard,complete,1743769574
52.378658,13.684336,standard,complete,1743769575
52.378658,13.695372,standard,complete,1743769576
52.378658,13.706409,standard,complete,1743769578
52.378658,13.717446,standard,complete,1743769579
52.378658,13.728483,standard,complete,1743769580
52.378658,13.73952,standard,complete,1743769581
52.378658,13.750557,standard,complete,1743769582
52.385395,13.088346,standard,complete,1743769584
52.385395,13.099385,standard,complete,1743769585
52.385395,13.110423,standard,complete,1743769586
52.385395,13.121462,standard,complete,1743769587
52.385395,13.1325,standard,complete,1743769588
52.385395,13.143539,standard,complete,1743769590
52.385395,13.154577,standard,complete,1743769591
52.385395,13.165616,standard,complete,1743769592
52.385395,13.176654,standard,complete,1743769593
52.385395,13.187693,standard,complete,1743769594
52.385395,13.198731,standard,complete,1743769595
52.385395,13.20977,standard,complete,1743769597
52.385395,13.220808,standard,complete,1743769598
52.385395,13.231847,standard,complete,1743769599
52.385395,13.242885,standard,complete,1743769600
52.385395,13.253924,standard,complete,1743769602
52.385395,13.264962,standard,complete,1743769603
52.385395,13.276001,standard,complete,1743769604
52.385395,13.28704,standard,complete,1743769605
52.385395,13.298078,standard,complete,1743769606
52.385395,13.309117,standard,complete,1743769607
52.385395,13.320155,standard,complete,1743769609
52.385395,13.331194,standard,complete,1743769610
52.385395,13.342232,standard,complete,1743769611
52.385395,13.353271,standard,complete,1743769612
52.385395,13.364309,standard,complete,1743769613
52.385395,13.375348,standard,complete,1743769614
52.385395,13.386386,standard,complete,1743769615
52.385395,13.397425,standard,complete,1743769617
52.385395,13.408463,standard,complete,1743769618
52.385395,13.419502,standard,complete,1743769619
52.385395,13.43054,standard,complete,1743769620
52.385395,13.441579,standard,complete,1743769621
52.385395,13.452617,standard,complete,1743769623
52.385395,13.463656,standard,complete,1743769624
52.385395,13.474694,standard,complete,1743769625
52.385395,13.485733,standard,complete,1743769626
52.385395,13.496772,standard,complete,1743769627
52.385395,13.50781,standard,complete,1743769628
52.385395,13.518849,standard,complete,1743769629
52.385395,13.529887,standard,complete,1743769631
52.385395,13.540926,standard,complete,1743769632
52.385395,13.551964,standard,complete,1743769633
52.385395,13.563003,standard,complete,1743769634
52.385395,13.574041,standard,complete,1743769635
52.385395,13.58508,standard,complete,1743769636
52.385395,13.596118,standard,complete,1743769637
52.385395,13.607157,standard,complete,1743769639
52.385395,13.618195,standard,complete,1743769640
52.385395,13.629234,standard,complete,1743769641
52.385395,13.640272,standard,complete,1743769642
52.385395,13.651311,standard,complete,1743769643
52.385395,13.662349,standard,complete,1743769644
52.385395,13.673388,standard,complete,1743769646
52.385395,13.684427,standard,complete,1743769647
52.385395,13.695465,standard,complete,1743769648
52.385395,13.706504,standard,complete,1743769649
52.385395,13.717542,standard,complete,1743769650
52.385395,13.728581,standard,complete,1743769651
52.385395,13.739619,standard,complete,1743769652
52.385395,13.750658,standard,complete,1743769653
52.392133,13.088346,standard,complete,1743769655
52.392133,13.099386,standard,complete,1743769656
52.392133,13.110426,standard,complete,1743769657
52.392133,13.121467,standard,complete,1743769658
52.392133,13.132507,standard,complete,1743769659
52.392133,13.143547,standard,complete,1743769661
52.392133,13.154587,standard,complete,1743769662
52.392133,13.165627,standard,complete,1743769663
52.392133,13.176668,standard,complete,1743769664
52.392133,13.187708,standard,complete,1743769665
52.392133,13.198748,standard,complete,1743769666
52.392133,13.209788,standard,complete,1743769668
52.392133,13.220829,standard,complete,1743769669
52.392133,13.231869,standard,complete,1743769670
52.392133,13.242909,standard,complete,1743769671
52.392133,13.253949,standard,complete,1743769672
52.392133,13.264989,standard,complete,1743769674
52.392133,13.27603,standard,complete,1743769675
52.392133,13.28707,standard,complete,1743769676
52.392133,13.29811,standard,complete,1743769677
52.392133,13.30915,standard,complete,1743769678
52.392133,13.32019,standard,complete,1743769680
52.392133,13.331231,standard,complete,1743769681
52.392133,13.342271,standard,complete,1743769682
52.392133,13.353311,standard,complete,1743769683
52.392133,13.364351,standard,complete,1743769684
52.392133,13.375392,standard,complete,1743769685
52.392133,13.386432,standard,complete,1743769687
52.392133,13.397472,standard,complete,1743769688
52.392133,13.408512,standard,complete,1743769689
52.392133,13.419552,standard,complete,1743769690
52.392133,13.430593,standard,complete,1743769692
52.392133,13.441633,standard,complete,1743769693
52.392133,13.452673,standard,complete,1743769694
52.392133,13.463713,standard,complete,1743769695
52.392133,13.474753,standard,complete,1743769696
52.392133,13.485794,standard,complete,1743769697
52.392133,13.496834,standard,complete,1743769698
52.392133,13.507874,standard,complete,1743769699
52.392133,13.518914,standard,complete,1743769701
52.392133,13.529955,standard,complete,1743769702
52.392133,13.540995,standard,complete,1743769703
52.392133,13.552035,standard,complete,1743769704
52.392133,13.563075,standard,complete,1743769705
52.392133,13.574115,standard,complete,1743769706
52.392133,13.585156,standard,complete,1743769708
52.392133,13.596196,standard,complete,1743769709
52.392133,13.607236,standard,complete,1743769710
52.392133,13.618276,standard,complete,1743769711
52.392133,13.629316,standard,complete,1743769712
52.392133,13.640357,standard,complete,1743769713
52.392133,13.651397,standard,complete,1743769715
52.392133,13.662437,standard,complete,1743769716
52.392133,13.673477,standard,complete,1743769717
52.392133,13.684518,standard,complete,1743769718
52.392133,13.695558,standard,complete,1743769719
52.392133,13.706598,standard,complete,1743769720
52.392133,13.717638,standard,complete,1743769722
52.392133,13.728678,standard,complete,1743769723
52.392133,13.739719,standard,complete,1743769724
52.392133,13.750759,standard,complete,1743769725
52.39887,13.088346,standard,complete,1743769726
52.39887,13.099388,standard,complete,1743769728
52.39887,13.11043,standard,complete,1743769729
52.39887,13.121472,standard,complete,1743769730
52.39887,13.132514,standard,complete,1743769731
52.39887,13.143555,standard,complete,1743769732
52.39887,13.154597,standard,complete,1743769733
52.39887,13.165639,standard,complete,1743769735
52.39887,13.176681,standard,complete,1743769736
52.39887,13.187723,standard,complete,1743769737
52.39887,13.198765,standard,complete,1743769738
52.39887,13.209807,standard,complete,1743769740
52.39887,13.220849,standard,complete,1743769741
52.39887,13.231891,standard,complete,1743769742
52.39887,13.242933,standard,complete,1743769743
52.39887,13.253974,standard,complete,1743769745
52.39887,13.265016,standard,complete,1743769746
52.39887,13.276058,standard,complete,1743769747
52.39887,13.2871,standard,complete,1743769748
52.39887,13.298142,standard,complete,1743769750
52.39887,13.309184,standard,complete,1743769751
52.39887,13.320226,standard,complete,1743769752
52.39887,13.331268,standard,complete,1743769753
52.39887,13.34231,standard,complete,1743769754
52.39887,13.353352,standard,complete,1743769755
52.39887,13.364393,standard,complete,1743769757
52.39887,13.375435,standard,complete,1743769758
52.39887,13.386477,standard,complete,1743769759
52.39887,13.397519,standard,complete,1743769760
52.39887,13.408561,standard,complete,1743769761
52.39887,13.419603,standard,complete,1743769763
52.39887,13.430645,standard,complete,1743769764
52.39887,13.441687,standard,complete,1743769765
52.39887,13.452729,standard,complete,1743769766
52.39887,13.463771,standard,complete,1743769767
52.39887,13.474812,standard,complete,1743769768
52.39887,13.485854,standard,complete,1743769769
52.39887,13.496896,standard,complete,1743769771
52.39887,13.507938,standard,complete,1743769772
52.39887,13.51898,standard,complete,1743769773
52.39887,13.530022,standard,complete,1743769774
52.39887,13.541064,standard,complete,1743769776
52.39887,13.552106,standard,complete,1743769777
52.39887,13.563148,standard,complete,1743769778
52.39887,13.57419,standard,complete,1743769779
52.39887,13.585231,standard,complete,1743769780
52.39887,13.596273,standard,complete,1743769782
52.39887,13.607315,standard,complete,1743769783
52.39887,13.618357,standard,complete,1743769784
52.39887,13.629399,standard,complete,1743769785
52.39887,13.640441,standard,complete,1743769786
52.39887,13.651483,standard,complete,1743769787
52.39887,13.662525,standard,complete,1743769789
52.39887,13.673567,standard,complete,1743769790
52.39887,13.684609,standard,complete,1743769791
52.39887,13.69565,standard,complete,1743769792
52.39887,13.706692,standard,complete,1743769793
52.39887,13.717734,standard,complete,1743769794
52.39887,13.728776,standard,complete,1743769795
52.39887,13.739818,standard,complete,1743769797
52.39887,13.75086,standard,complete,1743769798
52.405607,13.088346,standard,complete,1743769799
52.405607,13.09939,standard,complete,1743769800
52.405607,13.110433,standard,complete,1743769801
52.405607,13.121477,standard,complete,1743769802
52.405607,13.13252,standard,complete,1743769804
52.405607,13.143564,standard,complete,1743769805
52.405607,13.154608,standard,complete,1743769806
52.405607,13.165651,standard,complete,1743769807
52.405607,13.176695,standard,complete,1743769808
52.405607,13.187738,standard,complete,1743769809
52.405607,13.198782,standard,complete,1743769811
52.405607,13.209825,standard,complete,1743769812
52.405607,13.220869,standard,complete,1743769813
52.405607,13.231913,standard,complete,1743769814
52.405607,13.242956,standard,complete,1743769815
52.405607,13.254,standard,complete,1743769817
52.405607,13.265043,standard,complete,1743769818
52.405607,13.276087,standard,complete,1743769819
52.405607,13.287131,standard,complete,1743769820
52.405607,13.298174,standard,complete,1743769821
52.405607,13.309218,standard,complete,1743769823
52.405607,13.320261,standard,complete,1743769824
52.405607,13.331305,standard,complete,1743769825
52.405607,13.342348,standard,complete,1743769826
52.405607,13.353392,standard,complete,1743769827
52.405607,13.364436,standard,complete,1743769829
52.405607,13.375479,standard,complete,1743769830
52.405607,13.386523,standard,complete,1743769831
52.405607,13.397566,standard,complete,1743769832
52.405607,13.40861,standard,complete,1743769833
52.405607,13.419654,standard,complete,1743769835
52.405607,13.430697,standard,complete,1743769836
52.405607,13.441741,standard,complete,1743769837
52.405607,13.452784,standard,complete,1743769838
52.405607,13.463828,standard,complete,1743769839
52.405607,13.474871,standard,complete,1743769840
52.405607,13.485915,standard,complete,1743769842
52.405607,13.496959,standard,complete,1743769843
52.405607,13.508002,standard,complete,1743769844
52.405607,13.519046,standard,complete,1743769845
52.405607,13.530089,standard,complete,1743769846
52.405607,13.541133,standard,complete,1743769848
52.405607,13.552177,standard,complete,1743769849
52.405607,13.56322,standard,complete,1743769850
52.405607,13.574264,standard,complete,1743769851
52.405607,13.585307,standard,complete,1743769852
52.405607,13.596351,standard,complete,1743769854
52.405607,13.607395,standard,complete,1743769855
52.405607,13.618438,standard,complete,1743769856
52.405607,13.629482,standard,complete,1743769857
52.405607,13.640525,standard,complete,1743769858
52.405607,13.651569,standard,complete,1743769860
52.405607,13.662612,standard,complete,1743769861
52.405607,13.673656,standard,complete,1743769862
